# This is a generated file to store info about the model
# Light strategy: Reactive
# Timesteps of each simulation: 5000
# Crowdedness: Unkown?
iteration,pedestrian_count,car_count,mid_section_count,pedestrians_left,cars_left
0,53,2,13,0,0
0,53,2,13,0,0
0,53,2,13,0,0
0,53,2,13,0,0
0,53,2,14,0,0
0,53,2,14,0,0
0,53,2,15,0,0
0,53,2,16,0,0
0,53,2,17,0,0
0,53,2,16,0,0
0,53,2,16,0,0
0,53,2,17,0,0
0,53,2,17,0,0
0,53,2,17,0,0
0,53,2,19,0,0
0,53,2,19,0,0
0,53,2,20,0,0
0,53,2,21,0,0
0,53,2,21,0,0
0,53,2,20,0,0
0,53,2,20,0,0
0,53,2,20,0,0
0,53,2,19,0,0
0,53,2,18,0,0
0,53,2,18,0,0
0,53,2,17,0,0
0,53,2,17,0,0
0,53,2,19,0,0
0,53,2,20,0,0
0,53,2,20,0,0
0,53,2,20,0,0
0,53,2,22,0,0
0,53,2,20,0,0
0,53,2,21,0,0
0,53,2,21,0,0
0,53,2,21,0,0
0,53,2,21,0,0
0,53,2,22,0,0
0,53,2,22,0,0
0,53,2,21,0,0
0,53,2,21,0,0
0,53,2,20,0,0
0,53,2,20,0,0
0,53,2,20,0,0
0,53,2,20,0,0
0,53,2,20,0,0
0,53,2,20,0,0
0,53,2,20,0,0
0,53,2,19,0,0
0,53,2,19,0,0
0,53,2,20,0,0
0,53,2,20,0,0
0,53,2,21,0,0
0,53,2,21,0,0
0,53,2,22,0,0
0,53,2,21,0,0
0,53,2,21,0,0
0,53,2,21,0,0
0,53,2,22,0,0
0,53,2,20,0,0
0,53,2,21,0,0
0,53,2,21,0,0
0,53,2,22,0,0
0,53,2,22,0,0
0,53,2,20,0,0
0,53,2,15,0,0
0,53,2,15,0,0
0,53,2,15,0,0
0,53,2,14,0,0
0,53,2,12,0,0
0,53,2,9,0,0
0,53,2,8,0,0
0,52,2,8,1,0
0,52,2,8,0,0
0,52,2,6,0,0
0,52,2,9,0,0
0,52,2,8,0,0
0,52,2,8,0,0
0,52,2,9,0,0
0,53,2,9,0,0
0,51,2,7,2,0
0,50,2,8,1,0
0,50,2,7,0,0
0,50,2,6,0,0
0,50,2,4,0,0
0,50,2,4,0,0
0,49,2,2,1,0
0,49,2,2,0,0
0,49,2,2,0,0
0,50,2,1,0,0
0,50,2,1,0,0
0,51,2,1,0,0
0,50,2,1,1,0
0,50,2,1,0,0
0,49,2,1,1,0
0,49,2,0,0,0
0,48,2,0,1,0
0,47,2,0,1,0
0,46,2,1,1,0
0,46,2,0,0,0
0,46,2,0,0,0
0,45,2,0,1,0
0,45,2,0,0,0
0,45,2,1,0,0
0,45,2,1,0,0
0,46,2,1,0,0
0,45,2,1,1,0
0,45,2,1,0,0
0,45,2,1,0,0
0,44,2,1,1,0
0,45,2,1,0,0
0,46,2,2,0,0
0,47,2,3,0,0
0,47,2,3,0,0
0,47,2,3,0,0
0,47,2,4,0,0
0,47,2,4,0,0
0,46,2,4,1,0
0,46,2,4,0,0
0,46,2,4,0,0
0,46,2,4,0,0
0,46,2,4,0,0
0,46,2,4,0,0
0,46,2,4,0,0
0,46,2,4,0,0
0,46,2,4,0,0
0,47,2,4,0,0
0,47,2,5,0,0
0,46,2,5,1,0
0,44,2,5,2,0
0,44,2,5,1,0
0,44,2,5,0,0
0,44,2,5,0,0
0,44,2,5,0,0
0,44,2,5,0,0
0,44,2,5,0,0
0,44,2,5,0,0
0,44,2,5,0,0
0,44,2,5,0,0
0,44,2,5,0,0
0,46,2,5,0,0
0,46,2,5,0,0
0,47,2,5,0,0
0,47,2,5,0,0
0,47,2,5,0,0
0,47,2,5,0,0
0,48,2,5,0,0
0,48,2,5,0,0
0,48,2,5,0,0
0,48,2,5,0,0
0,48,2,5,0,0
0,48,2,5,0,0
0,48,2,5,0,0
0,48,2,5,0,0
0,49,2,5,0,0
0,49,2,5,0,0
0,49,2,5,0,0
0,49,2,5,0,0
0,49,2,5,0,0
0,49,2,5,0,0
0,50,2,5,0,0
0,50,2,5,0,0
0,50,2,5,0,0
0,52,2,5,0,0
0,52,2,5,0,0
0,53,2,5,0,0
0,53,2,5,0,0
0,53,2,5,0,0
0,53,2,5,0,0
0,53,2,5,0,0
0,53,2,5,0,0
0,53,2,5,0,0
0,53,2,5,0,0
0,53,2,5,0,0
0,51,2,5,2,0
0,50,3,5,1,0
0,50,3,5,0,0
0,50,3,5,0,0
0,49,3,5,1,0
0,50,3,5,0,0
0,49,3,5,1,0
0,50,3,5,0,0
0,50,3,5,0,0
0,50,3,5,0,0
0,50,3,5,0,0
0,50,3,5,0,0
0,50,3,5,0,0
0,49,3,5,1,0
0,49,3,5,0,0
0,49,3,5,0,0
0,49,3,5,0,0
0,50,3,5,0,0
0,50,3,5,0,0
0,50,3,5,0,0
0,50,3,5,0,0
0,49,3,5,1,0
0,48,3,5,1,0
0,45,3,5,3,0
0,44,3,5,1,0
0,43,3,5,1,0
0,44,3,5,0,0
0,43,3,5,1,0
