# This is a generated file to store info about the model
# Light strategy: Simultaneous
# Timesteps of each simulation: 7000
# Crowdedness: Unkown?
iteration,pedestrian_count,car_count,mid_section_count,pedestrians_left,cars_left
0,50,4,14,0,0
0,50,4,14,0,0
0,50,4,14,0,0
0,50,4,14,0,0
0,50,3,14,0,1
0,50,3,14,0,0
0,50,3,14,0,0
0,50,3,14,0,0
0,50,3,15,0,0
0,50,3,14,0,0
0,50,3,14,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,12,0,0
0,50,3,12,0,0
0,50,3,12,0,0
0,50,3,12,0,0
0,50,3,12,0,0
0,50,3,12,0,0
0,50,3,12,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,12,0,0
0,50,3,12,0,0
0,50,3,12,0,0
0,50,3,12,0,0
0,50,3,12,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,13,0,0
0,50,3,20,0,0
0,50,3,22,0,0
0,50,3,22,0,0
0,50,3,22,0,0
0,50,3,22,0,0
0,50,3,22,0,0
0,50,3,22,0,0
0,50,3,21,0,0
0,50,3,20,0,0
0,50,3,19,0,0
0,50,2,20,0,1
0,50,2,20,0,0
0,50,3,20,0,0
0,50,3,20,0,0
0,50,3,20,0,0
0,50,3,20,0,0
0,50,3,19,0,0
0,50,3,19,0,0
0,50,3,20,0,0
0,50,3,19,0,0
0,50,3,21,0,0
0,50,3,21,0,0
0,50,3,21,0,0
0,50,3,21,0,0
0,50,3,22,0,0
0,50,3,22,0,0
0,50,3,21,0,0
0,50,3,21,0,0
0,50,3,20,0,0
0,50,3,20,0,0
0,50,3,20,0,0
0,50,3,19,0,0
0,50,3,19,0,0
0,50,3,19,0,0
0,50,3,19,0,0
0,50,3,19,0,0
0,50,3,17,0,0
0,50,3,17,0,0
0,50,3,18,0,0
0,50,3,19,0,0
0,50,3,19,0,0
0,50,3,21,0,0
0,50,3,21,0,0
0,50,3,21,0,0
0,50,4,21,0,0
0,50,4,21,0,0
0,50,4,20,0,0
0,50,4,20,0,0
0,50,4,20,0,0
0,50,4,19,0,0
0,50,4,19,0,0
0,50,4,19,0,0
0,50,4,19,0,0
0,50,4,18,0,0
0,50,4,18,0,0
0,50,4,18,0,0
0,50,4,18,0,0
0,50,4,18,0,0
0,50,4,19,0,0
0,50,4,18,0,0
0,49,4,18,1,0
0,49,4,19,0,0
0,50,4,19,0,0
0,50,4,19,0,0
0,50,4,18,0,0
0,50,4,18,0,0
0,50,4,19,0,0
0,50,4,19,0,0
0,50,4,19,0,0
0,50,4,19,0,0
0,50,4,19,0,0
0,50,4,19,0,0
0,50,4,20,0,0
0,50,4,20,0,0
0,50,4,20,0,0
0,50,4,19,0,0
0,50,4,19,0,0
0,50,4,19,0,0
0,50,4,19,0,0
0,50,4,19,0,0
0,50,4,20,0,0
0,50,4,20,0,0
0,50,4,21,0,0
0,50,4,20,0,0
0,50,4,19,0,0
0,50,4,18,0,0
0,50,4,14,0,0
0,50,4,11,0,0
0,50,4,10,0,0
0,50,4,9,0,0
0,49,4,8,1,0
0,49,4,7,0,0
0,50,4,6,0,0
0,50,4,5,0,0
0,50,4,3,0,0
0,50,4,2,0,0
0,50,4,2,0,0
0,50,4,2,0,0
0,50,4,3,0,0
0,50,4,2,0,0
0,50,4,3,0,0
0,50,4,2,0,0
0,50,4,2,0,0
0,50,5,2,0,0
0,50,5,2,0,0
0,50,5,1,0,0
0,50,5,1,0,0
0,49,5,1,1,0
0,50,5,0,0,0
0,50,5,0,0,0
0,50,5,0,0,0
0,50,5,0,0,0
0,50,5,0,0,0
0,50,5,0,0,0
0,50,5,0,0,0
0,50,5,0,0,0
0,50,5,1,0,0
0,50,5,1,0,0
0,50,5,1,0,0
0,50,5,1,0,0
0,50,5,1,0,0
0,50,5,1,0,0
0,50,5,1,0,0
0,50,5,1,0,0
0,50,5,1,0,0
0,50,5,0,0,0
0,50,5,2,0,0
0,50,5,2,0,0
0,50,5,2,0,0
0,50,5,2,0,0
0,50,5,2,0,0
0,50,5,2,0,0
0,50,5,3,0,0
0,50,5,3,0,0
0,50,5,2,0,0
0,50,5,1,0,0
0,50,5,1,0,0
0,50,5,2,0,0
0,50,5,3,0,0
0,50,5,3,0,0
0,50,5,2,0,0
0,50,6,2,0,0
0,50,6,2,0,0
0,50,6,2,0,0
0,50,6,2,0,0
0,50,6,1,0,0
0,50,6,1,0,0
0,50,6,1,0,0
0,50,6,1,0,0
0,50,6,1,0,0
0,50,6,1,0,0
0,50,6,1,0,0
0,51,6,2,1,0
0,51,6,2,0,0
0,51,6,2,0,0
0,51,6,2,0,0
0,51,6,3,0,0
0,51,6,3,0,0
0,51,6,3,0,0
0,51,6,4,0,0
0,51,6,4,0,0
0,51,6,4,0,0
0,51,6,4,0,0
0,51,6,4,0,0
0,51,6,2,0,0
0,51,6,2,0,0
0,51,6,2,0,0
0,51,6,1,0,0
0,51,6,1,0,0
0,51,6,1,0,0
0,50,6,0,1,0
0,49,6,0,1,0
0,49,6,1,0,0
0,49,6,1,0,0
0,50,6,2,0,0
0,50,6,2,0,0
0,50,6,2,0,0
0,50,6,2,0,0
0,50,6,3,0,0
0,50,6,3,0,0
0,50,6,3,0,0
0,49,6,2,1,0
0,49,6,2,0,0
0,49,6,1,0,0
0,51,6,1,0,0
0,51,6,1,0,0
0,51,6,1,0,0
0,51,6,1,0,0
0,51,6,1,0,0
0,51,6,1,0,0
0,51,6,1,0,0
0,51,6,2,0,0
0,51,6,2,0,0
0,51,6,2,0,0
0,51,6,1,0,0
0,51,6,1,0,0
0,51,6,1,0,0
0,51,6,1,0,0
0,51,6,1,0,0
0,51,6,0,0,0
0,50,6,1,1,0
0,50,6,2,0,0
0,50,6,2,0,0
0,49,6,2,1,0
0,48,6,2,1,0
0,47,6,2,1,0
0,47,6,2,0,0
0,47,6,2,0,0
0,46,6,2,1,0
0,46,6,2,0,0
0,46,6,2,0,0
0,47,6,2,0,0
0,46,6,2,1,0
0,45,6,2,1,0
0,45,6,3,0,0
0,46,6,3,0,0
0,44,6,3,2,0
0,44,6,3,0,0
0,45,6,3,0,0
0,45,6,4,0,0
0,45,6,4,0,0
0,45,6,4,0,0
0,44,6,4,1,0
0,44,6,4,0,0
0,43,6,4,1,0
0,44,6,4,0,0
0,44,6,4,0,0
0,44,6,4,0,0
0,44,5,4,0,1
0,43,5,4,1,0
0,43,5,4,0,0
0,43,5,4,0,0
0,42,5,4,1,0
0,41,5,4,2,0
0,41,5,4,0,0
0,41,5,4,0,0
0,42,5,4,0,0
0,42,5,5,0,0
0,42,5,5,0,0
0,42,5,5,0,0
0,42,5,5,0,0
0,42,5,5,0,0
0,42,5,5,0,0
0,42,5,5,0,0
0,41,5,5,1,0
0,41,5,5,0,0
0,41,5,5,0,0
0,41,5,5,0,0
0,40,5,5,1,0
0,40,5,5,0,0
0,41,5,5,0,0
0,41,5,5,0,0
0,39,6,5,2,0
0,38,6,5,1,0
0,39,6,5,0,0
0,38,6,5,1,0
0,38,6,5,0,0
0,37,6,5,1,0
0,37,6,5,0,0
0,38,6,5,1,0
0,38,7,5,0,0
0,38,7,5,1,0
0,38,7,5,0,0
0,38,7,5,0,0
0,37,7,5,1,0
0,37,7,5,0,0
0,36,7,5,1,0
0,36,7,5,0,0
0,36,7,5,0,0
0,36,7,5,0,0
0,36,7,5,0,0
0,36,7,5,0,0
0,36,7,5,0,0
0,36,7,5,0,0
0,37,7,5,0,0
0,36,7,5,1,0
0,35,7,5,2,0
0,35,7,5,0,0
0,36,7,5,0,0
0,36,7,5,0,0
0,35,7,5,1,0
0,35,7,5,0,0
0,34,7,5,1,0
0,34,7,5,0,0
0,34,7,5,0,0
0,34,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,35,7,5,1,0
0,34,7,5,1,0
0,34,7,5,0,0
0,34,7,5,0,0
0,34,7,5,0,0
0,35,7,5,0,0
0,33,7,5,2,0
0,33,7,5,0,0
0,34,7,5,0,0
0,34,7,5,0,0
0,34,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,36,7,5,0,0
0,36,7,5,0,0
0,37,7,5,0,0
0,36,7,5,1,0
0,36,7,5,0,0
0,36,7,5,0,0
0,35,7,5,1,0
0,36,7,5,0,0
0,36,7,5,0,0
0,36,7,5,0,0
0,34,7,5,2,0
0,34,7,5,0,0
0,34,7,5,0,0
0,34,7,5,0,0
0,34,7,5,0,0
0,34,7,5,0,0
0,34,7,5,0,0
0,34,7,5,0,0
0,33,7,5,1,0
0,33,7,5,0,0
0,34,7,5,0,0
0,34,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,34,7,5,1,0
0,34,7,5,0,0
0,34,7,5,0,0
0,34,7,5,0,0
0,34,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,35,7,5,0,0
0,36,7,5,0,0
0,36,7,5,0,0
0,37,7,5,0,0
0,37,7,5,0,0
0,38,7,5,0,0
0,38,7,5,0,0
0,38,7,5,0,0
0,38,7,5,0,0
0,38,7,5,0,0
0,38,7,5,0,0
0,38,7,5,0,0
0,38,7,5,0,0
0,38,7,5,0,0
0,38,7,5,0,0
0,39,7,5,0,0
0,39,7,5,0,0
0,39,7,5,0,0
0,40,7,5,0,0
0,40,7,5,0,0
0,40,7,5,0,0
0,40,7,5,0,0
0,40,7,5,0,0
0,40,7,5,0,0
0,40,7,5,0,0
0,40,7,5,0,0
0,41,7,5,0,0
0,41,7,5,0,0
0,41,7,5,0,0
0,42,7,5,0,0
0,42,7,5,0,0
0,43,7,5,0,0
0,43,7,5,0,0
0,43,7,5,0,0
0,43,7,5,0,0
0,44,7,5,0,0
0,44,7,5,0,0
0,44,7,5,0,0
0,44,7,5,0,0
0,44,7,5,0,0
0,46,7,5,0,0
0,46,7,5,0,0
0,46,7,5,0,0
0,46,7,5,0,0
0,46,7,5,0,0
0,47,7,5,0,0
0,47,7,5,0,0
0,47,7,5,0,0
0,48,7,5,0,0
0,48,7,5,0,0
0,48,7,5,0,0
0,48,7,5,0,0
0,48,7,5,0,0
0,49,7,5,0,0
0,49,7,5,0,0
0,49,7,5,0,0
0,49,7,5,0,0
0,49,8,5,0,0
0,49,8,5,0,0
0,49,8,5,0,0
0,49,8,5,0,0
0,50,8,5,0,0
0,50,8,3,0,0
0,50,8,3,0,0
0,50,8,1,0,0
0,50,8,0,0,0
0,50,8,0,0,0
0,50,7,0,0,1
0,50,7,0,0,0
0,50,6,0,0,1
0,50,6,0,0,0
0,50,6,0,0,0
0,50,6,0,0,0
0,50,7,0,0,0
0,50,7,0,0,0
0,50,7,0,0,0
0,50,7,0,0,0
0,50,7,0,0,0
0,50,7,0,0,0
0,50,7,0,0,0
0,50,7,0,0,0
0,50,7,0,0,0
0,50,7,0,0,0
0,50,7,0,0,0
0,50,7,0,0,0
0,50,7,0,0,0
0,50,7,0,0,0
0,50,7,0,0,0
0,50,7,0,0,0
0,50,7,0,0,0
0,50,7,0,0,0
0,50,7,0,0,0
0,50,6,0,0,1
0,50,6,0,0,0
0,50,6,0,0,0
0,50,5,0,0,1
0,50,5,0,0,0
0,50,5,0,0,0
0,50,5,0,0,0
0,50,5,0,0,0
0,50,5,0,0,0
0,50,5,0,0,0
0,50,5,0,0,0
0,50,5,0,0,0
0,50,5,2,0,0
0,50,5,4,0,0
0,50,5,6,0,0
0,50,5,6,0,0
0,50,5,6,0,0
0,50,5,7,0,0
0,50,5,8,0,0
0,50,5,8,0,0
0,50,5,8,0,0
0,50,5,9,0,0
0,50,5,9,0,0
0,50,5,10,0,0
0,50,5,11,0,0
0,50,4,12,0,1
0,50,4,12,0,0
0,50,3,12,0,1
0,50,3,12,0,0
0,50,3,11,0,0
0,50,3,11,0,0
0,50,3,12,0,0
0,50,3,12,0,0
0,50,3,11,0,0
0,50,3,11,0,0
0,50,3,11,0,0
0,50,3,11,0,0
0,50,3,10,0,0
0,50,3,10,0,0
0,50,3,10,0,0
0,50,3,10,0,0
0,50,3,2,0,0
0,50,3,1,0,0
0,50,3,2,0,0
0,50,3,3,0,0
0,50,3,3,0,0
0,50,3,4,0,0
0,50,3,4,0,0
0,50,3,4,0,0
0,50,2,4,0,1
0,50,2,4,0,0
0,50,2,3,0,0
0,50,2,3,0,0
0,50,2,2,0,0
0,50,2,2,0,0
0,50,2,1,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,1,0,0
0,50,2,2,0,0
0,50,2,2,0,0
0,50,2,3,0,0
0,50,2,4,0,0
0,50,2,4,0,0
0,50,2,4,0,0
0,50,2,5,0,0
0,50,1,6,0,1
0,50,1,6,0,0
0,50,1,6,0,0
0,50,1,6,0,0
0,50,1,7,0,0
0,50,1,8,0,0
0,50,1,9,0,0
0,50,1,9,0,0
0,50,1,10,0,0
0,50,1,11,0,0
0,50,1,12,0,0
0,50,1,12,0,0
0,49,1,12,1,0
0,48,1,13,1,0
0,49,1,13,0,0
0,49,1,13,0,0
0,49,1,15,0,0
0,49,1,15,0,0
0,50,2,16,0,0
0,49,2,16,1,0
0,49,2,16,0,0
0,49,2,16,0,0
0,49,2,16,0,0
0,49,2,15,0,0
0,49,2,17,0,0
0,48,2,18,1,0
0,48,2,17,0,0
0,48,2,18,0,0
0,48,2,18,0,0
0,48,2,18,0,0
0,48,2,18,0,0
0,48,2,18,0,0
0,48,2,19,0,0
0,48,2,19,0,0
0,48,2,19,0,0
0,48,2,19,0,0
0,48,2,19,0,0
0,48,2,19,0,0
0,48,2,19,0,0
0,48,2,19,0,0
0,48,2,19,0,0
0,48,2,19,0,0
0,48,2,19,0,0
0,48,2,19,0,0
0,47,2,19,1,0
0,47,2,19,0,0
0,47,2,19,0,0
0,47,2,20,0,0
0,47,2,21,0,0
0,47,2,21,0,0
0,48,2,9,0,0
0,48,2,8,0,0
0,48,2,9,0,0
0,48,2,9,0,0
0,48,2,11,0,0
0,48,2,8,0,0
0,48,2,9,0,0
0,48,2,9,0,0
0,48,2,6,0,0
0,48,2,4,0,0
0,48,2,4,0,0
0,48,2,4,0,0
0,49,2,4,0,0
0,49,2,4,0,0
0,49,2,3,0,0
0,48,2,2,1,0
0,48,2,2,0,0
0,48,2,2,0,0
0,49,2,2,0,0
0,49,2,3,0,0
0,49,2,2,1,0
0,49,2,2,0,0
0,49,2,2,0,0
0,49,2,2,0,0
0,49,2,2,0,0
0,50,2,3,0,0
0,49,2,3,1,0
0,49,2,3,0,0
0,49,2,3,0,0
0,49,2,2,0,0
0,49,2,2,0,0
0,49,2,2,0,0
0,49,2,2,0,0
0,49,2,2,0,0
0,49,2,2,0,0
0,49,2,2,0,0
0,50,2,2,0,0
0,50,2,2,0,0
0,50,2,2,0,0
0,50,2,2,0,0
0,50,2,2,0,0
0,49,2,1,2,0
0,50,2,1,0,0
0,49,2,2,1,0
0,49,2,2,0,0
0,49,2,1,1,0
0,49,2,1,0,0
0,49,2,3,0,0
0,49,2,3,0,0
0,49,2,3,0,0
0,50,2,3,0,0
0,50,2,2,0,0
0,50,2,2,0,0
0,50,2,3,0,0
0,50,2,3,0,0
0,50,2,1,0,0
0,49,2,1,1,0
0,48,2,1,1,0
0,48,2,1,0,0
0,49,2,1,0,0
0,49,2,1,0,0
0,49,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,1,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,50,2,0,0,0
0,49,2,0,1,0
0,49,3,0,0,0
0,49,3,0,0,0
0,49,3,0,0,0
0,50,3,0,0,0
0,50,3,0,0,0
0,50,3,0,0,0
0,50,3,0,0,0
0,50,3,0,0,0
0,49,3,0,1,0
0,49,3,0,0,0
0,49,3,0,0,0
0,50,3,0,0,0
0,50,3,1,0,0
0,49,3,1,1,0
0,49,3,1,0,0
0,49,3,2,0,0
0,50,3,2,0,0
0,50,3,2,0,0
0,50,3,2,0,0
0,50,3,2,0,0
0,50,3,2,0,0
0,50,3,1,0,0
0,50,3,1,0,0
0,50,3,0,0,0
0,50,3,0,0,0
0,50,3,0,0,0
0,50,3,0,0,0
0,50,3,0,0,0
0,50,3,0,0,0
0,50,3,0,0,0
0,50,3,0,0,0
0,50,3,0,0,0
0,50,4,0,0,0
0,50,4,0,0,0
0,50,4,0,0,0
0,50,4,0,0,0
0,50,4,0,0,0
0,50,5,0,0,0
0,50,5,0,0,0
0,50,5,0,0,0
0,50,5,0,0,0
0,50,5,0,0,0
0,50,5,0,0,0
0,50,5,0,0,0
0,50,5,0,0,0
0,50,5,0,0,0
0,49,5,0,1,0
0,48,5,0,1,0
0,49,5,0,0,0
0,47,5,0,2,0
0,45,5,1,2,0
0,44,5,1,1,0
0,43,5,1,1,0
0,44,5,1,0,0
0,44,5,1,0,0
0,44,5,1,0,0
0,44,5,1,0,0
0,45,5,1,0,0
0,46,5,1,0,0
0,45,5,1,1,0
0,45,5,1,0,0
0,45,5,1,0,0
0,45,5,1,0,0
0,46,5,2,0,0
0,46,5,2,0,0
0,45,5,2,1,0
0,45,5,2,0,0
0,44,5,2,1,0
0,44,5,2,1,0
0,45,5,2,0,0
0,45,5,2,0,0
0,43,5,2,2,0
0,43,5,3,0,0
0,42,5,3,1,0
0,42,5,3,0,0
0,42,5,3,0,0
0,42,5,3,0,0
0,42,5,4,0,0
0,42,5,4,0,0
0,42,5,5,0,0
0,41,5,5,1,0
0,40,5,5,1,0
0,40,5,5,0,0
0,39,5,5,1,0
0,37,5,6,2,0
0,35,5,6,2,0
0,34,5,6,1,0
0,34,6,6,0,0
0,34,6,6,0,0
0,34,6,6,0,0
0,34,6,6,0,0
0,33,6,6,1,0
0,33,6,6,0,0
0,33,6,6,0,0
0,33,6,6,0,0
0,32,6,6,1,0
0,33,6,6,0,0
0,32,6,6,1,0
0,32,6,6,0,0
0,31,6,6,1,0
0,31,6,6,0,0
0,30,6,6,1,0
0,31,6,6,0,0
0,31,6,6,0,0
0,31,6,6,0,0
0,31,6,6,0,0
0,31,6,6,0,0
0,30,6,6,1,0
0,30,6,6,0,0
